word,coef,abs_coef
코믹도,-0.006658027538549456,0.006658027538549456
코믹물,-0.11930699549113279,0.11930699549113279
코믹영화,0.14776640353396145,0.14776640353396145
코믹으로,0.003406923327892758,0.003406923327892758
코믹한,1.3764682220433693,1.3764682220433693
코스프레,-0.6184384802634759,0.6184384802634759
콘서트,0.20359897087531328,0.20359897087531328
콜린,-0.1417341865825006,0.1417341865825006
콜린퍼스,0.27906156268276094,0.27906156268276094
콤비,0.774392229529987,0.774392229529987
쿠엔틴,0.5002315012278034,0.5002315012278034
퀄리티,-0.7528947779216697,0.7528947779216697
퀄리티가,0.8421069985678802,0.8421069985678802
퀄리티도,0.2788414595301467,0.2788414595301467
큐브,-0.8604777466737638,0.8604777466737638
크게,-0.696389675556255,0.696389675556255
크고,-0.12572966579894584,0.12572966579894584
크다,-0.6085991810857774,0.6085991810857774
크레딧,-0.13511840272301942,0.13511840272301942
크리스,0.5709299485237029,0.5709299485237029
크리스마스,1.2951984284846965,1.2951984284846965
크리스마스에,0.5670448147854588,0.5670448147854588
크리스찬,0.008422955551986732,0.008422955551986732
크리스토퍼,1.2064282258774413,1.2064282258774413
클라스,0.05557855021097676,0.05557855021097676
클래식,0.9502310756780027,0.9502310756780027
클레멘타인,-1.2189384621376858,1.2189384621376858
클린트,0.8344815317395252,0.8344815317395252
키아누,0.4701383790547887,0.4701383790547887
킬러,-0.294107479310153,0.294107479310153
킬링,-0.31471116298832,0.31471116298832
킬링타임,0.22549097669351867,0.22549097669351867
킬링타임도,-0.9877505579062847,0.9877505579062847
킬링타임용,-1.2592566502966913,1.2592566502966913
킬링타임용도,-1.4681337425333276,1.4681337425333276
킬링타임용으로,0.4210024525620219,0.4210024525620219
킬링타임용으로도,-1.7550734411088895,1.7550734411088895
킹왕짱,1.06642955252684,1.06642955252684
타고,0.3502842896992871,0.3502842896992871
타는,-0.27629387723583626,0.27629387723583626
타란티노,0.6250354485368534,0.6250354485368534
타인의,0.21605807715892275,0.21605807715892275
타임,0.006684345945372178,0.006684345945372178
타임용,-0.5343431338822053,0.5343431338822053
탁월한,1.6495904448996352,1.6495904448996352
탄생,0.6218630038607067,0.6218630038607067
탄탄하고,2.552346272990681,2.552346272990681
탄탄한,3.073479214208801,3.073479214208801
탈을,-0.6253969796051441,0.6253969796051441
탈출,0.03159414670206814,0.03159414670206814
탕웨이,0.8169031620610493,0.8169031620610493
태어나,0.2563953216000335,0.2563953216000335
태어나서,-0.2028596957534075,0.2028596957534075
태어난,-0.07455937681613074,0.07455937681613074
택시,-0.15760247559826818,0.15760247559826818
터미네이터,0.2692469174010146,0.2692469174010146
터지고,-0.06943329144231239,0.06943329144231239
터지는,0.5885176608238663,0.5885176608238663
터진다,0.7328820685968304,0.7328820685968304
터짐,0.7518457098541199,0.7518457098541199
턱없이,-0.31800077808600036,0.31800077808600036
테러,0.26449503803661134,0.26449503803661134
테스트,-0.9804767171870045,0.9804767171870045
테이큰,0.5693749470524497,0.5693749470524497
텐데,-0.39650165634471335,0.39650165634471335
토끼를,-0.44840048657759013,0.44840048657759013
토나온다,-1.1892547005982945,1.1892547005982945
토마스,0.13597311631348535,0.13597311631348535
톰크루즈,0.7737804133276294,0.7737804133276294
톰행크스,0.7665678500462164,0.7665678500462164
통쾌,0.38930560434297734,0.38930560434297734
통쾌하다,1.0179054644793253,1.0179054644793253
통쾌한,1.2760120043219283,1.2760120043219283
통틀어,0.15987647921696546,0.15987647921696546
통한,1.0497735055716753,1.0497735055716753
통해,1.4115204192633026,1.4115204192633026
통해서,0.6882859664617448,0.6882859664617448
투자한,-1.2087884691241948,1.2087884691241948
튀는,-0.0008234397915009066,0.0008234397915009066
특별한,0.43374410573250805,0.43374410573250805
특별히,-0.5744897912464358,0.5744897912464358
특수효과,-0.2924282217177383,0.2924282217177383
특수효과가,-0.23935519685672554,0.23935519685672554
특유의,0.6525769721837269,0.6525769721837269
특이하고,0.6084764790481992,0.6084764790481992
특이한,-0.627713741860701,0.627713741860701
특히,1.4951918266123407,1.4951918266123407
특히나,0.22026676872208292,0.22026676872208292
틀림없다,0.12701068270241375,0.12701068270241375
틀을,0.022205834441696822,0.022205834441696822
틈이,1.5708964843296003,1.5708964843296003
티가,-1.0518354440506337,1.0518354440506337
티비,-0.5089949555125146,0.5089949555125146
티비로,0.6461271994314588,0.6461271994314588
티비에,0.6720303923032482,0.6720303923032482
티비에서,0.07492498510974885,0.07492498510974885
팀버튼,0.2759661029803276,0.2759661029803276
파격적인,0.4461344895084086,0.4461344895084086
파고드는,0.5810727425236877,0.5810727425236877
파라노말,-1.1996054415841246,1.1996054415841246
파리,-0.3210794208462211,0.3210794208462211
파리의,0.04989863637034862,0.04989863637034862
파워레인저,-0.6408120793352545,0.6408120793352545
파이팅,0.725270466943935,0.725270466943935
팍팍,-0.33016643121540995,0.33016643121540995
판에,-0.461769569285565,0.461769569285565
