rental_ym,day_type,station_name,gender,age_group,total_rides,avg_distance_km,avg_duration_min,avg_speed_kmh,avg_exercise,avg_co2
202301,Weekend,"2221. 방일초교 마을버스 정류장",NULL,50대,18,0,305,0,914.59,8.83
202301,Weekend,"2221. 방일초교 마을버스 정류장",NULL,60대,21,0,254,0,696.43,6.09
202301,Weekend,"113. 홍대입구역 2번출구 앞",NULL,50대,47,0,984,0,2635.38,23.83
202301,Weekend,"113. 홍대입구역 2번출구 앞",NULL,60대,54,0,2604,0,2282.83,19.16
202301,Weekend,"2221. 방일초교 마을버스 정류장",F,40대,10,0,200,0,283.06,3.08
202301,Weekend,"113. 홍대입구역 2번출구 앞",F,60대,5,0,47,0,107.79,1.07
202301,Weekend,"2221. 방일초교 마을버스 정류장",F,50대,28,0,604,0,589.46,6.3
202301,Weekend,"113. 홍대입구역 2번출구 앞",F,70대이상,2,0,122,0,97.8,0.67
202301,Weekend,"2221. 방일초교 마을버스 정류장",F,60대,21,0,387,0,757.42,7.14
202301,Weekend,"2221. 방일초교 마을버스 정류장",F,~10대,1,0,13,0,27.69,0.31
202301,Weekend,"2221. 방일초교 마을버스 정류장",M,50대,21,0,714,0,1724.34,13.12
202301,Weekend,"113. 홍대입구역 2번출구 앞",M,60대,70,0,697,0,2710.17,22.35
202301,Weekend,"113. 홍대입구역 2번출구 앞",M,70대이상,2,0,48,0,87.17,0.8
202301,Weekend,"2221. 방일초교 마을버스 정류장",M,기타,20,0,256,0,770.54,6.99
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,20대,88,0,1142,0,2893.8500000000004,25.964999999999996
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,30대,96,0,787,0,1807.2066666666667,15.199999999999998
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,30대,103,0,726.5,0,1615.765,14.09
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,~10대,8,0,88.5,0,255.17000000000002,2.33
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,40대,36,0,163.5,0,579.355,4.665
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,기타,24,0,139.75,0,326.875,3.1499999999999995
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,기타,4,0,54,0,240.11666666666667,2.3033333333333332
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,20대,76,0,577,0,1097.5533333333335,11.13
202301,Weekend,"2222.사당역 12번출구 뒤",F,20대,77,0,436,0,1160.3999999999999,11.66
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,~10대,11,0,89,0,155.9366666666667,1.58
202301,Weekend,"2222.사당역 12번출구 뒤",F,30대,50,0,771.5,0,1175.67,10.93
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,20대,153,0,1108.3333333333333,0,3355.8233333333333,28.253333333333334
202301,Weekend,"2222.사당역 12번출구 뒤",F,60대,6,0,51.5,0,139.01,1.52
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,~10대,45,0,452,0,1494.2233333333334,13.126666666666667
202301,Weekend,"2222.사당역 12번출구 뒤",F,~10대,2,0,14.5,0,45.735,0.415
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,20대,208,0,2713,0,6945.975,59.565
202301,Weekend,"2222.사당역 12번출구 뒤",F,기타,14,0,66.5,0,212.11499999999998,1.995
202301,Weekend,"2222.사당역 12번출구 뒤",M,20대,80,0,666,0,1989.945,15.64
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,40대,30,0,419.5,0,1395.205,11.205
202301,Weekend,"2222.사당역 12번출구 뒤",M,30대,84,0,844,0,1946.3400000000001,14.82
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,30대,55,0,942.5,0,1352.465,13.59
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,40대,22,0,392,0,710.94,7.579999999999999
202301,Weekend,"2222.사당역 12번출구 뒤",M,40대,81,0,995.5,0,2349.7000000000003,18.495
202301,Weekend,"2222.사당역 12번출구 뒤",M,50대,47,0,461,0,1532.9,11.895
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,기타,14,0,111,0,376.865,3.575
202301,Weekend,"2222.사당역 12번출구 뒤",M,70대이상,5,0,48.5,0,147.39,1.385
202301,Weekend,"2222.사당역 12번출구 뒤",M,~10대,4,0,78.5,0,407.34999999999997,3.725
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,30대,125,0,1334,0,3218.3450000000003,24.835
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,40대,84,0,1101,0,3289.8250000000003,24.615000000000002
202301,Weekend,"2222.사당역 12번출구 뒤",M,기타,60,0,388,0,1317.87,11.215
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,50대,29,0,366,0,1166.1399999999999,9.27
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,기타,93,0,2140.5,0,2381.01,19.89
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,50대,18,0,338,0,1734.77,14.11
202301,Weekend,"2222.사당역 12번출구 뒤",NULL,~10대,1,0,9,0,40.67,0.37
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,50대,18,0,396,0,1040.24,8.31
202301,Weekend,"114. 홍대입구역 8번출구 앞",NULL,60대,3,0,96,0,112.78,1.12
202301,Weekend,"2222.사당역 12번출구 뒤",F,40대,25,0,435,0,878.38,8.67
202301,Weekend,"2222.사당역 12번출구 뒤",F,50대,17,0,159,0,514.11,5.06
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,50대,7,0,138,0,257.55,2.98
202301,Weekend,"114. 홍대입구역 8번출구 앞",F,60대,1,0,14,0,34.21,0.33
202301,Weekend,"2222.사당역 12번출구 뒤",M,60대,22,0,354,0,658.47,5.61
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,60대,9,0,271,0,613.32,5.51
202301,Weekend,"2223. 방배래미안 정문 앞",F,~10대,4,0,23,0,50.015,0.5449999999999999
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,20대,30,0,198.5,0,731.515,6.6850000000000005
202301,Weekend,"114. 홍대입구역 8번출구 앞",M,70대이상,2,0,37,0,52.82,0.51
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,30대,13,0,130,0,279.03000000000003,2.6900000000000004
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,~10대,2,0,3,0,11.075,0.12000000000000001
202301,Weekend,"2223. 방배래미안 정문 앞",F,20대,13,0,162.5,0,403.5,3.375
202301,Weekend,"115. 마스타 빌딩 앞",NULL,20대,66,0,300.5,0,1022.0899999999999,9.735
202301,Weekend,"2223. 방배래미안 정문 앞",M,20대,31,0,258.5,0,971.37,7.8950000000000005
202301,Weekend,"115. 마스타 빌딩 앞",NULL,30대,29,0,466,0,655.75,5.635
202301,Weekend,"2223. 방배래미안 정문 앞",M,30대,28,0,314,0,670.3399999999999,5.445
202301,Weekend,"115. 마스타 빌딩 앞",F,20대,52,0,320,0,616.8,6.325
202301,Weekend,"2223. 방배래미안 정문 앞",M,~10대,3,0,84,0,267.425,1.925
202301,Weekend,"115. 마스타 빌딩 앞",F,30대,45,0,204.5,0,557.825,5.115
202301,Weekend,"115. 마스타 빌딩 앞",F,기타,6,0,63,0,109.665,1.125
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,기타,2,0,9.5,0,32.28,0.29500000000000004
202301,Weekend,"115. 마스타 빌딩 앞",M,20대,106,0,688.5,0,2582.015,21.705
202301,Weekend,"115. 마스타 빌딩 앞",M,30대,43,0,526.5,0,1305.285,10.585
202301,Weekend,"115. 마스타 빌딩 앞",M,~10대,5,0,42.5,0,145.265,1.325
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,40대,8,0,340,0,2170.76,15.9
202301,Weekend,"115. 마스타 빌딩 앞",M,기타,9,0,146.5,0,325.625,2.56
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,50대,1,0,55,0,104.97,1.31
202301,Weekend,"115. 마스타 빌딩 앞",NULL,기타,20,0,134.5,0,410.555,3.47
202301,Weekend,"2223. 방배래미안 정문 앞",NULL,60대,1,0,4,0,12.55,0.11
202301,Weekend,"115. 마스타 빌딩 앞",NULL,40대,7,0,118,0,648.31,4.6
202301,Weekend,"115. 마스타 빌딩 앞",NULL,50대,16,0,363,0,1483.87,11.85
202301,Weekend,"2223. 방배래미안 정문 앞",F,30대,4,0,44,0,113.13,1.06
202301,Weekend,"115. 마스타 빌딩 앞",NULL,60대,1,0,12,0,55.38,0.46
202301,Weekend,"2223. 방배래미안 정문 앞",F,40대,3,0,10,0,19.77,0.21
202301,Weekend,"2223. 방배래미안 정문 앞",F,50대,3,0,30,0,81.9,0.61
202301,Weekend,"2223. 방배래미안 정문 앞",F,60대,2,0,18,0,30.98,0.28
202301,Weekend,"115. 마스타 빌딩 앞",F,40대,23,0,80,0,277.81,2.73
202301,Weekend,"2223. 방배래미안 정문 앞",F,기타,14,0,230,0,776.57,8.42
202301,Weekend,"2223. 방배래미안 정문 앞",M,40대,12,0,368,0,786.37,5.69
202301,Weekend,"2223. 방배래미안 정문 앞",M,50대,11,0,253,0,703.89,5.36
202301,Weekend,"2223. 방배래미안 정문 앞",M,60대,17,0,173,0,534.09,5.43
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",NULL,20대,6,0,27.5,0,122.29499999999999,1.085
202301,Weekend,"115. 마스타 빌딩 앞",M,40대,11,0,127,0,759.52,5.42
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",NULL,30대,9,0,82.5,0,364.78,3.665
202301,Weekend,"115. 마스타 빌딩 앞",M,50대,16,0,426,0,608.6,4.7
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",F,50대,1,0,12,0,29.37,0.3
202301,Weekend,"115. 마스타 빌딩 앞",M,60대,7,0,129,0,514.82,4.38
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,20대,2,0,14.5,0,73.595,0.565
202302,Weekday,"449. 일성아파트",NULL,20대,45,0,417.5,0,1828.3799999999999,14.829999999999998
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,30대,4,0,17.5,0,78.4,0.685
202302,Weekday,"449. 일성아파트",NULL,70대이상,1,0,33,0,243.37,1.49
202301,Weekend,"117. 홍은사거리",F,20대,93,0,1088.3333333333333,0,3113.0733333333337,31.463333333333335
202302,Weekday,"449. 일성아파트",NULL,기타,1,0,3,0,10.93,0.11
202301,Weekend,"117. 홍은사거리",F,40대,50,0,549,0,1905.72,19.473333333333333
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",NULL,40대,1,0,18,0,85.83,0.67
202302,Weekday,"449. 일성아파트",F,20대,4,0,58,0,147.97,1.74
202301,Weekend,"117. 홍은사거리",F,70대이상,2,0,29,0,139.48,1.1
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",NULL,기타,3,0,33,0,181.36,1.64
202302,Weekday,"449. 일성아파트",F,50대,1,0,52,0,184.14,2.16
202301,Weekend,"117. 홍은사거리",M,40대,96,0,739.6666666666666,0,3308.0699999999997,27.576666666666664
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",F,20대,1,0,18,0,49.46,0.6
202302,Weekday,"449. 일성아파트",M,20대,18,0,54.5,0,325.015,2.65
202301,Weekend,"117. 홍은사거리",M,~10대,22,0,196.66666666666666,0,855.9966666666668,8.26
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",F,30대,4,0,129,0,187.28,1.72
202302,Weekday,"449. 일성아파트",M,50대,40,0,498,0,2450.485,21.244999999999997
202301,Weekend,"117. 홍은사거리",NULL,20대,161,0,1912.5,0,7130.25,63.425
202302,Weekday,"2368. 도곡동 경남아파트 건너편",M,70대이상,2,0,13,0,40.15,0.37
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",F,기타,1,0,31,0,142.05,1.11
202302,Weekday,"449. 일성아파트",M,~10대,1,0,5,0,16.08,0.13
202301,Weekend,"117. 홍은사거리",NULL,30대,61,0,724.5,0,2974.88,25.439999999999998
202302,Weekday,"449. 일성아파트",M,기타,17,0,143.5,0,821.61,6.819999999999999
202301,Weekend,"117. 홍은사거리",NULL,40대,47,0,477,0,2201.71,18.94
202301,Weekend,"117. 홍은사거리",NULL,50대,72,0,1261.5,0,5841.88,61.82
202302,Weekday,"449. 일성아파트",NULL,30대,25,0,554,0,2255.39,12.36
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,40대,12,0,293,0,1227.5,9.59
202301,Weekend,"117. 홍은사거리",NULL,~10대,12,0,263,0,926.865,7.635
202302,Weekday,"449. 일성아파트",NULL,40대,5,0,82,0,599.14,4.04
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,50대,2,0,12,0,67.83,0.61
202301,Weekend,"117. 홍은사거리",NULL,기타,15,0,188,0,832.46,7.346666666666667
202302,Weekday,"449. 일성아파트",NULL,50대,25,0,1079,0,4267.68,39.01
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,60대,2,0,15,0,65.43,0.55
202302,Weekday,"2369. KT선릉타워",F,기타,8,0,53,0,136.48000000000002,1.36
202302,Weekday,"449. 일성아파트",NULL,60대,7,0,122,0,808.86,6.17
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,~10대,1,0,5,0,25.95,0.3
202302,Weekday,"449. 일성아파트",NULL,~10대,2,0,25,0,102.53,0.7
202302,Weekday,"2369. KT선릉타워",NULL,20대,41,0,569.5,0,1696.1,14.335
202302,Weekday,"449. 일성아파트",F,30대,5,0,172,0,697.82,6.7
202302,Weekday,"2369. KT선릉타워",NULL,30대,64,0,1023,0,2876.87,24.615
202302,Weekday,"449. 일성아파트",F,70대이상,1,0,29,0,144.13,1.06
202302,Weekday,"2369. KT선릉타워",NULL,40대,32,0,447.5,0,1400.0300000000002,11.34
202302,Weekday,"2369. KT선릉타워",NULL,50대,62,0,941,0,3127.07,23.9
202302,Weekday,"449. 일성아파트",M,30대,2,0,45,0,200.93,1.56
202302,Weekday,"2369. KT선릉타워",NULL,기타,16,0,164.66666666666666,0,495.92333333333323,4.583333333333333
202302,Weekday,"449. 일성아파트",M,40대,29,0,759,0,3670.59,32.18
202302,Weekday,"2369. KT선릉타워",F,20대,53,0,698,0,2467.44,23.335
202302,Weekday,"2369. KT선릉타워",F,30대,54,0,924.5,0,2672.305,27.245
202302,Weekday,"449. 일성아파트",M,60대,7,0,359,0,1321.71,11.8
202301,Weekend,"2225.백석예술대학교 제3캠퍼스 앞",M,기타,6,0,44,0,295.03,2.25
202302,Weekday,"2369. KT선릉타워",F,50대,19,0,416.5,0,653.2099999999999,6.605
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,20대,18,0,131,0,476.39,4.0600000000000005
202302,Weekday,"450. 효자동 삼거리",NULL,40대,27,0,229,0,1079.6833333333334,8.39
202302,Weekday,"2369. KT선릉타워",F,~10대,2,0,58,0,203.74,2.16
202301,Weekend,"2226. 신동아럭스빌아파트 앞",F,20대,2,0,21.5,0,43.254999999999995,0.485
202302,Weekday,"450. 효자동 삼거리",F,20대,40,0,249.66666666666666,0,673.1433333333333,7.203333333333333
202301,Weekend,"2226. 신동아럭스빌아파트 앞",F,30대,4,0,14,0,74.075,0.6849999999999999
202302,Weekday,"450. 효자동 삼거리",F,~10대,7,0,80,0,150.41,1.62
202302,Weekday,"2369. KT선릉타워",M,20대,58,0,701,0,2259.825,18.955
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,20대,9,0,85.5,0,300.71,2.5700000000000003
202302,Weekday,"450. 효자동 삼거리",NULL,20대,22,0,251,0,668.055,5.985
202302,Weekday,"2369. KT선릉타워",M,30대,79,0,1249.5,0,4329.41,34.81
202302,Weekday,"450. 효자동 삼거리",NULL,30대,31,0,324.5,0,1117.49,8.21
202302,Weekday,"2369. KT선릉타워",M,40대,66,0,1106.5,0,5011.465,33.964999999999996
202302,Weekday,"2369. KT선릉타워",M,50대,49,0,409.5,0,1658.55,13.135
202302,Weekday,"450. 효자동 삼거리",NULL,50대,13,0,189,0,474.575,3.965
202302,Weekday,"2369. KT선릉타워",M,70대이상,1,0,10,0,54.28,0.38
202302,Weekday,"450. 효자동 삼거리",NULL,기타,24,0,167,0,519.7,4.963333333333333
202302,Weekday,"2369. KT선릉타워",M,~10대,3,0,42.5,0,75.72500000000001,0.835
202302,Weekday,"2369. KT선릉타워",M,기타,53,0,908,0,3120.525,24.335
202302,Weekday,"450. 효자동 삼거리",F,30대,83,0,676,0,1534.585,14.515
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,30대,19,0,102.5,0,513.3,4.175
202302,Weekday,"450. 효자동 삼거리",F,40대,22,0,237,0,650.675,6.295
202302,Weekday,"450. 효자동 삼거리",F,50대,17,0,203,0,349.46500000000003,3.7150000000000003
202302,Weekday,"450. 효자동 삼거리",F,기타,9,0,87,0,143.71,1.38
202302,Weekday,"450. 효자동 삼거리",M,20대,41,0,431.5,0,1604.58,13.875
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,40대,5,0,47,0,108.08999999999999,0.92
202302,Weekday,"2369. KT선릉타워",NULL,60대,2,0,129,0,453.51,3.83
202302,Weekday,"450. 효자동 삼거리",M,30대,61,0,525,0,1901.965,15.29
202302,Weekday,"2369. KT선릉타워",NULL,70대이상,1,0,20,0,116.19,1.05
202302,Weekday,"450. 효자동 삼거리",M,40대,66,0,999.5,0,2389.525,18.95
202302,Weekday,"450. 효자동 삼거리",M,50대,62,0,983,0,2832.185,22.63
202302,Weekday,"2369. KT선릉타워",F,40대,26,0,680,0,1931.86,21.39
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,~10대,3,0,28.5,0,104.81,1.175
202302,Weekday,"450. 효자동 삼거리",M,~10대,14,0,262,0,695.035,6.215
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,기타,8,0,36.5,0,228.53499999999997,1.5150000000000001
202302,Weekday,"450. 효자동 삼거리",M,기타,28,0,341,0,585.8000000000001,5.23
202302,Weekday,"2369. KT선릉타워",F,70대이상,1,0,31,0,149.11,0.97
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,30대,17,0,394,0,1293.81,12.81
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,40대,1,0,5,0,38.32,0.35
202302,Weekday,"2369. KT선릉타워",M,60대,12,0,184,0,475.14,3.68
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,50대,12,0,207,0,890.01,6.78
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,60대,1,0,3,0,21.26,0.17
202301,Weekend,"2226. 신동아럭스빌아파트 앞",NULL,기타,3,0,26,0,137.05,1.31
202302,Weekday,"2370. 한티역 3번출구",F,기타,8,0,61.333333333333336,0,245.67999999999998,2.02
202302,Weekday,"2370. 한티역 3번출구",M,40대,12,0,144,0,313.0933333333333,2.4766666666666666
202302,Weekday,"2370. 한티역 3번출구",NULL,20대,27,0,288,0,1056.145,8.415
202302,Weekday,"2370. 한티역 3번출구",NULL,30대,18,0,275.5,0,926.6600000000001,8.265
202302,Weekday,"2370. 한티역 3번출구",NULL,50대,17,0,229,0,1148.36,10.1
202302,Weekday,"2370. 한티역 3번출구",NULL,기타,3,0,22,0,44.965,0.445
202302,Weekday,"2370. 한티역 3번출구",F,20대,23,0,245.5,0,686.535,6.7
202302,Weekday,"2370. 한티역 3번출구",F,30대,9,0,284,0,134.98,1.44
202302,Weekday,"2370. 한티역 3번출구",F,40대,9,0,206.5,0,263.26,2.505
202302,Weekday,"2370. 한티역 3번출구",F,~10대,11,0,115.5,0,346.21500000000003,3.8249999999999997
202302,Weekday,"2370. 한티역 3번출구",M,20대,47,0,435,0,1284.73,10.719999999999999
202302,Weekday,"2370. 한티역 3번출구",M,30대,18,0,237,0,1044.49,8
202301,Weekend,"2226. 신동아럭스빌아파트 앞",F,40대,1,0,6,0,33.55,0.34
202302,Weekday,"2370. 한티역 3번출구",M,50대,17,0,196.5,0,488.205,3.515
202301,Weekend,"2226. 신동아럭스빌아파트 앞",F,50대,4,0,50,0,187.62,2.44
202302,Weekday,"2370. 한티역 3번출구",M,~10대,13,0,110,0,366.83,2.855
202302,Weekday,"2370. 한티역 3번출구",M,기타,6,0,121,0,91.35,0.805
202301,Weekend,"2226. 신동아럭스빌아파트 앞",F,기타,2,0,71,0,298.79,2.34
202302,Weekday,"2370. 한티역 3번출구",NULL,40대,16,0,539,0,1415.76,11.22
202302,Weekday,"2370. 한티역 3번출구",NULL,60대,5,0,36,0,139.54,1.06
202302,Weekday,"2370. 한티역 3번출구",NULL,~10대,2,0,15,0,15,0.14
202302,Weekday,"2370. 한티역 3번출구",F,50대,19,0,640,0,1210.23,12.9
202302,Weekday,"2370. 한티역 3번출구",M,60대,4,0,24,0,109.04,0.92
202302,Weekday,"2371. 한국우편사업진흥원",NULL,20대,14,0,123,0,321.185,3.065
202302,Weekday,"2371. 한국우편사업진흥원",NULL,30대,26,0,215.5,0,1168.32,9.695
202302,Weekday,"2371. 한국우편사업진흥원",NULL,40대,33,0,386.5,0,913.8499999999999,7.22
202302,Weekday,"2371. 한국우편사업진흥원",F,20대,11,0,32,0,84.805,0.82
202302,Weekday,"2371. 한국우편사업진흥원",F,30대,15,0,163,0,391.56,3.715
202302,Weekday,"2371. 한국우편사업진흥원",F,50대,5,0,22,0,88.095,0.8250000000000001
202302,Weekday,"2371. 한국우편사업진흥원",F,기타,8,0,44,0,170.775,1.235
202302,Weekday,"2371. 한국우편사업진흥원",M,20대,5,0,60,0,173.995,1.635
202302,Weekday,"2371. 한국우편사업진흥원",M,30대,25,0,181.5,0,611.375,5.305000000000001
202302,Weekday,"2371. 한국우편사업진흥원",M,40대,28,0,200,0,781.25,5.625
202302,Weekday,"2371. 한국우편사업진흥원",M,50대,10,0,90,0,200.655,1.5150000000000001
202302,Weekday,"2371. 한국우편사업진흥원",M,기타,8,0,74.5,0,404.255,2.8049999999999997
202302,Weekday,"2371. 한국우편사업진흥원",NULL,기타,1,0,25,0,47.29,0.43
202301,Weekend,"117. 홍은사거리",F,30대,43,0,430.5,0,1192.6599999999999,11.924999999999999
202301,Weekend,"117. 홍은사거리",F,50대,71,0,1120.5,0,4172.775,41.77
202301,Weekend,"117. 홍은사거리",F,60대,29,0,248,0,965.5,9.345
202301,Weekend,"117. 홍은사거리",F,~10대,10,0,760,0,1834.16,18.62
202302,Weekday,"2371. 한국우편사업진흥원",NULL,50대,7,0,69,0,253.53,2.11
202301,Weekend,"117. 홍은사거리",F,기타,19,0,215.66666666666666,0,694.71,6.71
202301,Weekend,"117. 홍은사거리",M,20대,108,0,1121,0,4130.985,34.915
202301,Weekend,"117. 홍은사거리",M,30대,64,0,580.5,0,3172.6800000000003,25.16
202302,Weekday,"2371. 한국우편사업진흥원",NULL,60대,4,0,57,0,164.81,1.66
202301,Weekend,"117. 홍은사거리",M,50대,78,0,967,0,3857.51,29.675
202301,Weekend,"117. 홍은사거리",M,60대,35,0,409.5,0,2047.2450000000001,16.39
202301,Weekend,"117. 홍은사거리",M,기타,29,0,282,0,1450.99,11.81
202302,Weekday,"2371. 한국우편사업진흥원",F,40대,1,0,12,0,47.61,0.43
202302,Weekday,"450. 효자동 삼거리",NULL,60대,8,0,115,0,439.01,3.96
202302,Weekday,"2371. 한국우편사업진흥원",F,~10대,1,0,94,0,79,0.81
202302,Weekday,"450. 효자동 삼거리",NULL,70대이상,3,0,109,0,195.93,1.76
202302,Weekday,"450. 효자동 삼거리",F,60대,16,0,1032,0,778.35,7.67
202302,Weekday,"450. 효자동 삼거리",F,70대이상,7,0,481,0,962.41,11.01
202302,Weekday,"450. 효자동 삼거리",M,60대,5,0,63,0,276.4,2.46
202302,Weekday,"451. 청와대앞길",NULL,40대,10,0,62,0,153.08666666666667,1.45
202302,Weekday,"451. 청와대앞길",F,~10대,2,0,33,0,76.25,0.69
202302,Weekday,"451. 청와대앞길",M,~10대,6,0,77,0,182.025,1.395
202302,Weekday,"451. 청와대앞길",NULL,20대,12,0,112.5,0,316.615,2.825
202302,Weekday,"451. 청와대앞길",NULL,30대,13,0,126,0,418.15999999999997,3.725
202302,Weekday,"451. 청와대앞길",NULL,기타,18,0,263,0,491.69000000000005,4.43
202302,Weekday,"451. 청와대앞길",F,20대,13,0,98,0,270.08,2.64
202302,Weekday,"451. 청와대앞길",F,30대,22,0,140.5,0,356,3.27
202302,Weekday,"451. 청와대앞길",F,40대,5,0,57,0,98.005,1.075
202302,Weekday,"451. 청와대앞길",F,50대,4,0,48,0,85.525,0.9
202302,Weekday,"451. 청와대앞길",F,기타,3,0,14.5,0,44.375,0.435
202302,Weekday,"451. 청와대앞길",M,20대,39,0,374.5,0,1237.0349999999999,9.285
202302,Weekday,"451. 청와대앞길",M,30대,18,0,154.5,0,420.39,3.54
202302,Weekday,"451. 청와대앞길",M,40대,18,0,253,0,737.16,5.495
202302,Weekday,"451. 청와대앞길",M,기타,5,0,44.5,0,118.835,0.9199999999999999
202302,Weekday,"451. 청와대앞길",NULL,50대,2,0,29,0,150.02,0.97
202302,Weekday,"451. 청와대앞길",NULL,~10대,1,0,13,0,21.04,0.34
202302,Weekday,"451. 청와대앞길",F,60대,1,0,7,0,21.59,0.21
202302,Weekday,"451. 청와대앞길",M,50대,5,0,94,0,341.7,2.56
202302,Weekday,"451. 청와대앞길",M,60대,4,0,40,0,203.38,1.84
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,20대,30,0,299.5,0,813.075,7.805
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,30대,24,0,327.5,0,1061.745,8.92
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,40대,14,0,262.5,0,656.845,4.875
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,50대,23,0,218,0,460.12,4.04
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,60대,14,0,172,0,556.675,5.005
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,기타,12,0,74,0,187.72000000000003,2.04
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,20대,44,0,293,0,693.71,6.470000000000001
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,30대,20,0,240,0,445.945,4.675
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,40대,52,0,357,0,733.61,7.005
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,기타,12,0,80,0,284.26,2.9899999999999998
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,20대,44,0,861.5,0,1259.4250000000002,9.43
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,30대,45,0,442.5,0,1161.185,9.05
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,40대,67,0,490,0,1457.545,11.875
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,~10대,1,0,16,0,20.85,0.19
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,기타,14,0,181,0,227.52,2.15
202302,Weekday,"452. 동대문 종합시장 버스정류장",NULL,70대이상,1,0,14,0,52.95,0.44
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,50대,21,0,305,0,619.14,6.03
202302,Weekday,"452. 동대문 종합시장 버스정류장",F,60대,1,0,1,0,0,0
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,50대,60,0,2054,0,3620.85,30.41
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,60대,11,0,167,0,365.77,2.94
202302,Weekday,"452. 동대문 종합시장 버스정류장",M,70대이상,18,0,306,0,961.66,8.69
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,20대,88,0,486.3333333333333,0,1569.01,13.086666666666666
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,40대,84,0,650.3333333333334,0,1684.4566666666667,13.243333333333334
